id_contrato,municipio_execucao,secretaria_responsavel,status_obra,orcamento_inicial_reais,valor_aditivos_reais,dias_de_atraso,percentual_conclusao
CT-2022-2319,Aracaju,Cultura e Esporte,Paralisada,5959558.63,1802170.75,535,54.5
CT-2022-2320,Nossa Senhora do Socorro,Infraestrutura,Concluída,346737.45,0.0,0,100.0
CT-2022-2321,Nossa Senhora do Socorro,Segurança,Concluída,5369091.02,0.0,0,100.0
CT-2022-2322,Lagarto,Saúde,Atrasada,526321.45,132799.02,47,62.6
CT-2022-2323,Aracaju,Educação,Concluída,497623.51,0.0,0,100.0
CT-2022-2324,Nossa Senhora do Socorro,Cultura e Esporte,Em Andamento,673728.22,0.0,0,24.0
CT-2022-2325,Tobias Barreto,Infraestrutura,Concluída,7738000.55,0.0,0,100.0
CT-2022-2326,Aracaju,Educação,Em Andamento,2199746.88,0.0,0,32.0
CT-2022-2327,Lagarto,Cultura e Esporte,Atrasada,1312470.13,288736.79,175,84.1
CT-2022-2328,Itabaiana,Educação,Concluída,320379.68,0.0,0,100.0
CT-2022-2329,Lagarto,Segurança,Paralisada,522354.98,284846.56,598,66.5
CT-2022-2330,Estância,Segurança,Concluída,779334.85,0.0,0,100.0
CT-2022-2331,Tobias Barreto,Saúde,Em Andamento,766637.45,0.0,0,54.9
CT-2022-2332,Aracaju,Infraestrutura,Concluída,402298.8,9185.66,0,100.0
CT-2022-2333,Aracaju,Educação,Paralisada,401742.38,112071.46,414,39.9
CT-2022-2334,Nossa Senhora do Socorro,Saúde,Atrasada,1211327.0,367760.91,93,66.6
CT-2022-2335,Barra dos Coqueiros,Infraestrutura,Concluída,2527549.6,192379.95,0,100.0
CT-2022-2336,Aracaju,Segurança,Atrasada,2710976.2,1008841.21,74,52.1
CT-2022-2337,Aracaju,Educação,Paralisada,1169734.95,522013.53,333,43.6
CT-2022-2338,Aracaju,Segurança,Paralisada,400773.89,60762.56,861,16.6
CT-2022-2339,Aracaju,Segurança,Em Andamento,2964204.97,0.0,0,18.7
CT-2022-2340,Aracaju,Cultura e Esporte,Concluída,3352958.23,239903.61,0,100.0
CT-2022-2341,São Cristóvão,Infraestrutura,Concluída,3743892.72,0.0,0,100.0
CT-2022-2342,São Cristóvão,Cultura e Esporte,Atrasada,8035891.64,1784002.68,377,39.1
CT-2022-2343,Nossa Senhora do Socorro,Infraestrutura,Em Andamento,261080.07,0.0,0,78.3
CT-2022-2344,Aracaju,Educação,Em Andamento,858729.55,0.0,0,37.2
CT-2022-2345,Itabaiana,Saúde,Concluída,2695075.03,0.0,0,100.0
CT-2022-2346,Lagarto,Segurança,Concluída,180240.5,4626.35,0,100.0
CT-2022-2347,Aracaju,Cultura e Esporte,Em Andamento,305726.09,0.0,0,35.0
CT-2022-2348,São Cristóvão,Segurança,Concluída,1651992.61,153939.63,0,100.0
CT-2022-2349,Aracaju,Infraestrutura,Em Andamento,2716538.15,0.0,0,34.6
CT-2022-2350,Nossa Senhora do Socorro,Segurança,Atrasada,3593941.24,1357997.13,70,67.8
CT-2022-2351,Estância,Saúde,Concluída,1007308.46,144909.51,0,100.0
CT-2022-2352,São Cristóvão,Educação,Concluída,3057260.6,318022.61,0,100.0
CT-2022-2353,Aracaju,Cultura e Esporte,Atrasada,1532160.25,517556.5,62,68.2
CT-2022-2354,Estância,Segurança,Em Andamento,2586111.26,0.0,0,22.2
CT-2022-2355,Aracaju,Saúde,Paralisada,3471726.45,5952373.39,1032,32.4
CT-2022-2356,Nossa Senhora do Socorro,Saúde,Em Andamento,1017238.73,0.0,0,67.5
CT-2022-2357,São Cristóvão,Educação,Atrasada,1481331.84,247879.19,260,86.5
CT-2022-2358,Estância,Infraestrutura,Concluída,2566096.32,0.0,0,100.0
CT-2022-2359,Tobias Barreto,Infraestrutura,Concluída,939920.83,0.0,0,100.0
CT-2022-2360,Nossa Senhora do Socorro,Infraestrutura,Paralisada,8592011.81,1521007.13,430,17.6
CT-2022-2361,Barra dos Coqueiros,Educação,Paralisada,4008427.56,924129.69,167,24.3
CT-2022-2362,São Cristóvão,Saúde,Paralisada,3119815.09,8791067.06,873,65.8
CT-2022-2363,Aracaju,Saúde,Em Andamento,4069835.75,0.0,0,49.6
CT-2022-2364,Estância,Educação,Concluída,950212.71,88826.5,0,100.0
CT-2022-2365,São Cristóvão,Educação,Concluída,169689.43,6014.18,0,100.0
CT-2022-2366,Barra dos Coqueiros,Cultura e Esporte,Atrasada,3276863.16,1088600.49,175,21.0
CT-2022-2367,Aracaju,Cultura e Esporte,Atrasada,10177267.01,2214276.93,95,56.8
CT-2022-2368,Itabaiana,Segurança,Concluída,3374909.64,0.0,0,100.0
CT-2022-2369,Lagarto,Cultura e Esporte,Atrasada,723786.09,101212.88,116,38.4
CT-2022-2370,Nossa Senhora do Socorro,Educação,Concluída,6018213.4,0.0,0,100.0
CT-2022-2371,Nossa Senhora do Socorro,Educação,Atrasada,2744979.02,1009700.58,339,66.0
CT-2022-2372,Aracaju,Educação,Em Andamento,3033530.54,0.0,0,39.4
CT-2022-2373,Barra dos Coqueiros,Saúde,Atrasada,2310424.64,334551.08,337,45.3
CT-2022-2374,Estância,Educação,Concluída,4123206.09,0.0,0,100.0
CT-2022-2375,Aracaju,Saúde,Atrasada,9747344.58,3287320.14,272,47.3
CT-2022-2376,Estância,Saúde,Concluída,1558721.35,0.0,0,100.0
CT-2022-2377,Itabaiana,Saúde,Concluída,2758561.45,0.0,0,100.0
CT-2022-2378,Nossa Senhora do Socorro,Cultura e Esporte,Concluída,5926768.34,0.0,0,100.0
CT-2022-2379,Aracaju,Infraestrutura,Atrasada,6483186.81,1191799.58,232,33.6
CT-2022-2380,Itabaiana,Educação,Atrasada,5346076.17,1723566.03,227,44.2
CT-2022-2381,Aracaju,Saúde,Em Andamento,2618452.73,0.0,0,74.2
CT-2022-2382,Nossa Senhora do Socorro,Educação,Concluída,8407308.57,0.0,0,100.0
CT-2022-2383,Estância,Cultura e Esporte,Em Andamento,708601.95,0.0,0,58.3
CT-2022-2384,Aracaju,Educação,Atrasada,831426.99,219886.68,283,47.8
CT-2022-2385,Barra dos Coqueiros,Infraestrutura,Paralisada,884235.21,400667.14,882,34.5
CT-2022-2386,Estância,Infraestrutura,Em Andamento,1694588.51,0.0,0,59.5
CT-2022-2387,Aracaju,Educação,Concluída,3451585.27,188713.01,0,100.0
CT-2022-2388,Aracaju,Educação,Paralisada,1788276.49,349646.47,529,46.9
CT-2022-2389,Aracaju,Infraestrutura,Paralisada,9128555.22,2753284.85,608,61.5
CT-2022-2390,São Cristóvão,Saúde,Paralisada,975802.26,2270774.38,1256,42.2
CT-2022-2391,Aracaju,Saúde,Concluída,5202150.24,268967.22,0,100.0
CT-2022-2392,Aracaju,Saúde,Paralisada,4720281.78,6105731.98,1397,6.6
CT-2022-2393,Aracaju,Saúde,Paralisada,1355813.85,4727975.73,1656,61.0
CT-2022-2394,Nossa Senhora do Socorro,Segurança,Em Andamento,2058445.67,0.0,0,10.3
CT-2022-2395,Lagarto,Saúde,Concluída,4451358.38,0.0,0,100.0
CT-2022-2396,Lagarto,Segurança,Paralisada,5926872.59,2801625.44,114,46.0
CT-2022-2397,Aracaju,Saúde,Em Andamento,3591622.93,0.0,0,19.0
CT-2022-2398,Aracaju,Segurança,Concluída,7812117.22,0.0,0,100.0
CT-2022-2399,Lagarto,Saúde,Em Andamento,3053511.54,0.0,0,14.0
CT-2022-2400,Lagarto,Saúde,Concluída,1712041.15,0.0,0,100.0
CT-2022-2401,Lagarto,Infraestrutura,Em Andamento,3076713.38,0.0,0,50.1
CT-2022-2402,Aracaju,Cultura e Esporte,Concluída,2990176.52,0.0,0,100.0
CT-2022-2403,Aracaju,Infraestrutura,Paralisada,2561737.66,723942.59,677,67.1
CT-2022-2404,São Cristóvão,Cultura e Esporte,Em Andamento,1247319.27,0.0,0,22.9
CT-2022-2405,Nossa Senhora do Socorro,Educação,Concluída,3451081.33,0.0,0,100.0
CT-2022-2406,Itabaiana,Segurança,Em Andamento,4989367.13,0.0,0,69.6
CT-2022-2407,Aracaju,Cultura e Esporte,Em Andamento,9719942.39,0.0,0,57.6
CT-2022-2408,Estância,Cultura e Esporte,Em Andamento,2214540.57,0.0,0,13.9
CT-2022-2409,Tobias Barreto,Infraestrutura,Atrasada,4336739.51,993341.66,362,75.8
CT-2022-2410,Itabaiana,Infraestrutura,Concluída,5007753.93,0.0,0,100.0
CT-2022-2411,Estância,Educação,Em Andamento,3513015.41,0.0,0,78.6
CT-2022-2412,Aracaju,Segurança,Paralisada,1579196.28,783212.08,194,59.0
CT-2022-2413,Itabaiana,Segurança,Concluída,3927695.45,0.0,0,100.0
CT-2022-2414,São Cristóvão,Saúde,Concluída,11540179.45,587645.79,0,100.0
CT-2022-2415,Lagarto,Infraestrutura,Paralisada,2947988.37,1496869.33,230,27.5
CT-2022-2416,Nossa Senhora do Socorro,Segurança,Concluída,4169717.62,114031.23,0,100.0
CT-2022-2417,Itabaiana,Infraestrutura,Em Andamento,961088.6,0.0,0,14.0
CT-2022-2418,São Cristóvão,Educação,Em Andamento,3341536.22,0.0,0,50.0
CT-2022-2419,Barra dos Coqueiros,Infraestrutura,Em Andamento,254366.5,0.0,0,74.8
CT-2022-2420,Aracaju,Educação,Concluída,5478065.59,0.0,0,100.0
CT-2022-2421,São Cristóvão,Educação,Concluída,899122.26,0.0,0,100.0
CT-2022-2422,Aracaju,Cultura e Esporte,Em Andamento,352665.01,0.0,0,70.5
CT-2022-2423,Aracaju,Cultura e Esporte,Atrasada,736599.64,153411.58,189,89.5
CT-2022-2424,São Cristóvão,Educação,Concluída,2053968.67,247753.7,0,100.0
CT-2022-2425,Estância,Segurança,Concluída,279674.47,34887.78,0,100.0
CT-2022-2426,Itabaiana,Cultura e Esporte,Concluída,256443.54,0.0,0,100.0
CT-2022-2427,Itabaiana,Segurança,Concluída,2291222.38,142270.28,0,100.0
CT-2022-2428,Itabaiana,Saúde,Em Andamento,2670143.64,0.0,0,12.4
CT-2022-2429,Tobias Barreto,Infraestrutura,Concluída,1300570.9,80453.55,0,100.0
CT-2022-2430,Lagarto,Infraestrutura,Atrasada,200897.06,67526.65,105,84.6
CT-2022-2431,Aracaju,Cultura e Esporte,Atrasada,1996313.74,524867.95,218,37.8
CT-2022-2432,Barra dos Coqueiros,Infraestrutura,Atrasada,7678030.22,3005049.57,398,23.0
CT-2022-2433,Barra dos Coqueiros,Segurança,Em Andamento,2136975.4,0.0,0,22.1
CT-2022-2434,Aracaju,Infraestrutura,Concluída,1961920.39,0.0,0,100.0
CT-2022-2435,Lagarto,Saúde,Em Andamento,2602927.65,0.0,0,6.9
CT-2022-2436,Nossa Senhora do Socorro,Educação,Em Andamento,689783.23,0.0,0,10.2
CT-2022-2437,Aracaju,Infraestrutura,Em Andamento,5023882.16,0.0,0,41.8
CT-2022-2438,Itabaiana,Cultura e Esporte,Em Andamento,251384.54,0.0,0,13.1
CT-2022-2439,Aracaju,Educação,Em Andamento,323815.25,0.0,0,23.9
CT-2022-2440,Aracaju,Segurança,Concluída,323409.36,17986.86,0,100.0
CT-2022-2441,Aracaju,Educação,Paralisada,4869292.08,1761689.59,193,56.5
CT-2022-2442,Estância,Segurança,Paralisada,1527897.1,685887.14,605,37.8
CT-2022-2443,Estância,Cultura e Esporte,Atrasada,3242181.56,876152.96,131,54.3
CT-2022-2444,Aracaju,Cultura e Esporte,Concluída,398628.74,8328.2,0,100.0
CT-2022-2445,São Cristóvão,Cultura e Esporte,Paralisada,4465019.59,1908436.89,894,16.3
CT-2022-2446,Lagarto,Segurança,Concluída,1372931.68,175539.4,0,100.0
CT-2022-2447,Lagarto,Saúde,Paralisada,878236.66,399326.21,121,6.4
CT-2022-2448,Lagarto,Educação,Atrasada,3913327.93,937530.3,328,46.4
CT-2022-2449,Nossa Senhora do Socorro,Educação,Concluída,349940.65,0.0,0,100.0
CT-2022-2450,Nossa Senhora do Socorro,Segurança,Concluída,2147696.17,0.0,0,100.0
CT-2022-2451,Itabaiana,Educação,Paralisada,1599275.3,710417.44,886,17.1
CT-2022-2452,Tobias Barreto,Cultura e Esporte,Atrasada,4205767.05,948894.55,274,72.3
CT-2022-2453,Aracaju,Infraestrutura,Concluída,3206508.45,0.0,0,100.0
CT-2022-2454,Tobias Barreto,Educação,Concluída,6815838.18,0.0,0,100.0
CT-2022-2455,Aracaju,Infraestrutura,Em Andamento,4042094.21,0.0,0,63.9
CT-2022-2456,Estância,Cultura e Esporte,Atrasada,1761830.2,247635.15,186,66.4
CT-2022-2457,Aracaju,Educação,Concluída,764445.94,0.0,0,100.0
CT-2022-2458,Barra dos Coqueiros,Educação,Atrasada,1944073.78,312109.34,397,87.6
CT-2022-2459,São Cristóvão,Infraestrutura,Paralisada,698162.64,80399.38,196,72.5
CT-2022-2460,Tobias Barreto,Saúde,Atrasada,510925.72,74015.64,48,50.8
CT-2022-2461,São Cristóvão,Segurança,Em Andamento,300090.17,0.0,0,67.6
CT-2022-2462,Barra dos Coqueiros,Saúde,Concluída,2493676.35,259781.89,0,100.0
CT-2022-2463,Lagarto,Segurança,Concluída,2655574.38,13578.28,0,100.0
CT-2022-2464,Lagarto,Educação,Em Andamento,3345351.56,0.0,0,74.3
CT-2022-2465,Barra dos Coqueiros,Educação,Em Andamento,6685464.72,0.0,0,28.0
CT-2022-2466,Estância,Saúde,Paralisada,7474220.2,3769024.48,390,46.6
CT-2022-2467,Lagarto,Infraestrutura,Concluída,1400012.6,23812.07,0,100.0
CT-2022-2468,Nossa Senhora do Socorro,Saúde,Paralisada,3183418.71,9139770.83,1641,30.4
CT-2022-2469,Aracaju,Infraestrutura,Em Andamento,2010408.17,0.0,0,7.0
CT-2022-2470,Itabaiana,Cultura e Esporte,Atrasada,4341429.96,1401543.71,335,68.4
CT-2022-2471,Aracaju,Educação,Em Andamento,3931182.42,0.0,0,51.6
CT-2022-2472,Aracaju,Saúde,Paralisada,802236.23,1357647.41,1066,67.1
CT-2022-2473,São Cristóvão,Saúde,Paralisada,723394.18,2502648.75,1185,59.2
CT-2022-2474,Estância,Educação,Em Andamento,513705.06,0.0,0,40.9
CT-2022-2475,Aracaju,Segurança,Concluída,543259.92,58244.75,0,100.0
CT-2022-2476,Barra dos Coqueiros,Infraestrutura,Concluída,996943.52,0.0,0,100.0
CT-2022-2477,Nossa Senhora do Socorro,Saúde,Concluída,1440864.62,0.0,0,100.0
CT-2022-2478,Aracaju,Educação,Em Andamento,3060341.92,0.0,0,61.1
CT-2022-2479,Lagarto,Saúde,Paralisada,4261356.69,997146.04,451,5.1
CT-2022-2480,Barra dos Coqueiros,Segurança,Concluída,599866.36,70932.03,0,100.0
CT-2022-2481,Aracaju,Infraestrutura,Concluída,1023311.43,0.0,0,100.0
CT-2022-2482,Itabaiana,Infraestrutura,Paralisada,2837164.94,796254.76,832,44.2
CT-2022-2483,Aracaju,Infraestrutura,Em Andamento,4408522.3,0.0,0,5.1
CT-2022-2484,Estância,Segurança,Concluída,5304816.43,0.0,0,100.0
CT-2022-2485,Nossa Senhora do Socorro,Saúde,Em Andamento,1600837.92,0.0,0,23.0
CT-2022-2486,Aracaju,Educação,Concluída,1921760.0,142445.21,0,100.0
CT-2022-2487,São Cristóvão,Educação,Paralisada,3548636.63,1567227.32,647,65.1
CT-2022-2488,Nossa Senhora do Socorro,Infraestrutura,Concluída,1127776.08,0.0,0,100.0
CT-2022-2489,Itabaiana,Saúde,Concluída,408386.33,0.0,0,100.0
CT-2022-2490,Barra dos Coqueiros,Cultura e Esporte,Atrasada,1906713.78,402501.91,205,35.3
CT-2022-2491,Estância,Educação,Concluída,12878810.83,1388726.97,0,100.0
CT-2022-2492,Aracaju,Educação,Concluída,1553011.55,0.0,0,100.0
CT-2022-2493,Nossa Senhora do Socorro,Saúde,Paralisada,1212856.72,2304930.96,790,52.0
CT-2022-2494,Aracaju,Educação,Concluída,5337017.27,0.0,0,100.0
CT-2022-2495,Aracaju,Cultura e Esporte,Paralisada,7657852.03,917758.44,897,27.5
CT-2022-2496,Tobias Barreto,Segurança,Concluída,4702180.72,529209.03,0,100.0
CT-2022-2497,Lagarto,Infraestrutura,Em Andamento,2375047.26,0.0,0,6.8
CT-2022-2498,Aracaju,Segurança,Atrasada,6727604.14,817707.71,311,49.8
CT-2022-2499,Nossa Senhora do Socorro,Infraestrutura,Paralisada,2823879.79,1059806.5,645,49.4
CT-2022-2500,São Cristóvão,Infraestrutura,Atrasada,1199778.38,284897.95,60,46.5
CT-2022-2501,Aracaju,Infraestrutura,Atrasada,8438922.64,3342476.14,117,27.4
CT-2022-2502,Estância,Segurança,Concluída,3358865.77,0.0,0,100.0
CT-2022-2503,Estância,Cultura e Esporte,Concluída,580197.03,0.0,0,100.0
CT-2022-2504,Lagarto,Educação,Em Andamento,1377314.79,0.0,0,59.6
CT-2022-2505,Nossa Senhora do Socorro,Educação,Concluída,3383841.68,0.0,0,100.0
CT-2022-2506,Aracaju,Cultura e Esporte,Concluída,5597424.01,0.0,0,100.0
CT-2022-2507,Aracaju,Educação,Paralisada,13618482.62,4691588.14,434,74.9
CT-2022-2508,Nossa Senhora do Socorro,Cultura e Esporte,Paralisada,828778.14,158808.28,625,58.4
CT-2022-2509,Itabaiana,Segurança,Em Andamento,5059668.46,0.0,0,42.9
CT-2022-2510,Nossa Senhora do Socorro,Infraestrutura,Concluída,528013.85,0.0,0,100.0
CT-2022-2511,Itabaiana,Educação,Concluída,3582190.17,0.0,0,100.0
CT-2022-2512,São Cristóvão,Saúde,Paralisada,489659.1,656923.1,708,66.7
CT-2022-2513,Barra dos Coqueiros,Segurança,Paralisada,2614866.52,1387560.44,219,71.3
CT-2022-2514,Estância,Cultura e Esporte,Concluída,2367568.93,0.0,0,100.0
CT-2022-2515,Aracaju,Segurança,Paralisada,6890225.61,1543403.53,351,57.6
CT-2022-2516,São Cristóvão,Infraestrutura,Concluída,2459508.62,0.0,0,100.0
CT-2022-2517,Aracaju,Infraestrutura,Em Andamento,3930312.36,0.0,0,50.0
CT-2022-2518,Tobias Barreto,Infraestrutura,Paralisada,6129925.79,2603109.89,842,8.9
CT-2022-2519,Tobias Barreto,Saúde,Em Andamento,605494.94,0.0,0,62.6
CT-2022-2520,São Cristóvão,Saúde,Em Andamento,526401.57,0.0,0,41.5
CT-2022-2521,Itabaiana,Saúde,Em Andamento,535716.28,0.0,0,10.7
CT-2022-2522,Estância,Segurança,Em Andamento,1327188.6,0.0,0,20.3
CT-2022-2523,São Cristóvão,Infraestrutura,Em Andamento,1631607.19,0.0,0,6.5
CT-2022-2524,Barra dos Coqueiros,Educação,Paralisada,268044.02,96069.77,645,25.2
CT-2022-2525,Lagarto,Cultura e Esporte,Em Andamento,1009857.07,0.0,0,68.4
CT-2022-2526,Aracaju,Educação,Concluída,170636.22,0.0,0,100.0
CT-2022-2527,Aracaju,Segurança,Paralisada,786096.71,456606.02,706,60.2
CT-2022-2528,Estância,Cultura e Esporte,Concluída,1647252.43,0.0,0,100.0
CT-2022-2529,Aracaju,Segurança,Concluída,4363009.54,643977.1,0,100.0
CT-2022-2530,Aracaju,Infraestrutura,Paralisada,17910871.72,1847373.83,379,17.2
CT-2022-2531,São Cristóvão,Cultura e Esporte,Paralisada,816902.17,124439.05,207,45.3
CT-2022-2532,Nossa Senhora do Socorro,Infraestrutura,Concluída,3774080.77,0.0,0,100.0
CT-2022-2533,Aracaju,Segurança,Atrasada,1453495.65,373293.02,349,66.8
CT-2022-2534,Tobias Barreto,Infraestrutura,Concluída,5832858.94,792341.34,0,100.0
CT-2022-2535,Nossa Senhora do Socorro,Educação,Paralisada,1366756.07,623039.63,508,41.1
CT-2022-2536,Tobias Barreto,Infraestrutura,Concluída,1260782.44,0.0,0,100.0
CT-2022-2537,Nossa Senhora do Socorro,Educação,Em Andamento,2447772.96,0.0,0,68.5
CT-2022-2538,Estância,Educação,Concluída,18439673.92,0.0,0,100.0
CT-2022-2539,Lagarto,Infraestrutura,Paralisada,1455191.0,833334.31,624,34.4
CT-2022-2540,Aracaju,Segurança,Em Andamento,828604.95,0.0,0,76.2
CT-2022-2541,Aracaju,Infraestrutura,Atrasada,3720626.52,1280146.19,295,45.8
CT-2022-2542,Aracaju,Segurança,Concluída,6877097.93,0.0,0,100.0
CT-2022-2543,Aracaju,Educação,Paralisada,5466127.21,2870412.72,575,63.2
CT-2022-2544,Lagarto,Cultura e Esporte,Atrasada,6514143.5,1786631.75,172,68.2
CT-2022-2545,Aracaju,Saúde,Paralisada,252851.49,661003.68,1161,68.4
CT-2022-2546,Aracaju,Saúde,Paralisada,401279.81,1237015.83,946,36.3
CT-2022-2547,Aracaju,Saúde,Paralisada,4865296.27,9483786.72,1332,30.6
CT-2022-2548,São Cristóvão,Educação,Atrasada,1745871.28,395054.15,76,78.4
CT-2022-2549,Lagarto,Cultura e Esporte,Atrasada,1950844.24,445937.5,264,56.7
CT-2022-2550,Nossa Senhora do Socorro,Infraestrutura,Concluída,1670040.97,0.0,0,100.0
CT-2022-2551,Tobias Barreto,Segurança,Concluída,703988.42,72175.41,0,100.0
CT-2022-2552,Aracaju,Infraestrutura,Em Andamento,8552284.14,0.0,0,44.1
CT-2022-2553,Tobias Barreto,Saúde,Paralisada,4091819.49,1957929.93,559,43.5
CT-2022-2554,São Cristóvão,Cultura e Esporte,Concluída,1319644.57,133748.49,0,100.0
CT-2022-2555,Itabaiana,Educação,Em Andamento,2839115.41,0.0,0,64.9
CT-2022-2556,Aracaju,Saúde,Paralisada,2401173.46,4493405.61,1180,35.5
CT-2022-2557,Tobias Barreto,Segurança,Concluída,2092654.09,0.0,0,100.0
CT-2022-2558,Estância,Saúde,Atrasada,10003424.56,3629308.83,303,46.0
CT-2022-2559,São Cristóvão,Segurança,Em Andamento,1946849.06,0.0,0,18.5
CT-2022-2560,Aracaju,Saúde,Paralisada,3002385.92,4434159.22,1388,50.1
CT-2022-2561,Aracaju,Cultura e Esporte,Concluída,1054566.18,0.0,0,100.0
CT-2022-2562,Aracaju,Infraestrutura,Em Andamento,1517904.47,0.0,0,64.9
CT-2022-2563,Nossa Senhora do Socorro,Educação,Concluída,2706326.04,344944.5,0,100.0
CT-2022-2564,Aracaju,Saúde,Paralisada,7976860.05,17123798.87,1295,59.7
CT-2022-2565,Estância,Educação,Em Andamento,10935852.06,0.0,0,73.7
CT-2022-2566,Estância,Infraestrutura,Em Andamento,5119791.21,0.0,0,37.7
CT-2022-2567,Itabaiana,Segurança,Concluída,5312430.73,0.0,0,100.0
CT-2022-2568,Nossa Senhora do Socorro,Infraestrutura,Concluída,536967.15,0.0,0,100.0
CT-2022-2569,Estância,Infraestrutura,Concluída,7204070.51,0.0,0,100.0
CT-2022-2570,Estância,Cultura e Esporte,Concluída,9070983.96,0.0,0,100.0
CT-2022-2571,Tobias Barreto,Infraestrutura,Paralisada,940153.96,520488.7,472,29.2
CT-2022-2572,Estância,Segurança,Paralisada,2275644.42,478528.8,481,38.9
CT-2022-2573,Itabaiana,Infraestrutura,Concluída,1660250.64,172531.06,0,100.0
CT-2022-2574,Aracaju,Saúde,Atrasada,4259839.08,797084.91,352,48.0
CT-2022-2575,Lagarto,Saúde,Em Andamento,643812.88,0.0,0,23.3
CT-2022-2576,Lagarto,Educação,Em Andamento,4116039.41,0.0,0,49.6
CT-2022-2577,São Cristóvão,Cultura e Esporte,Concluída,5799093.76,0.0,0,100.0
CT-2022-2578,Tobias Barreto,Educação,Concluída,532444.65,20328.25,0,100.0
CT-2022-2579,Nossa Senhora do Socorro,Saúde,Paralisada,936698.45,3142462.71,973,33.0
CT-2022-2580,Itabaiana,Infraestrutura,Atrasada,546251.27,66383.38,53,62.8
CT-2022-2581,Aracaju,Segurança,Paralisada,5100328.13,2233245.66,227,33.2
CT-2022-2582,Nossa Senhora do Socorro,Segurança,Concluída,216316.17,2335.15,0,100.0
CT-2022-2583,Aracaju,Cultura e Esporte,Paralisada,6891836.79,2166910.88,386,66.8
CT-2022-2584,São Cristóvão,Infraestrutura,Paralisada,2462106.4,430695.53,521,15.8
CT-2022-2585,São Cristóvão,Educação,Paralisada,878939.01,160395.83,327,33.3
CT-2022-2586,Aracaju,Educação,Concluída,640450.05,73046.13,0,100.0
CT-2022-2587,Itabaiana,Infraestrutura,Paralisada,651211.9,96548.53,676,19.6
CT-2022-2588,Aracaju,Saúde,Paralisada,1083322.57,3497093.9,812,8.4
CT-2022-2589,Nossa Senhora do Socorro,Educação,Atrasada,402123.41,139873.79,146,28.2
CT-2022-2590,São Cristóvão,Infraestrutura,Atrasada,4949854.65,983429.1,200,31.5
CT-2022-2591,Aracaju,Segurança,Em Andamento,1108810.8,0.0,0,8.5
CT-2022-2592,Estância,Cultura e Esporte,Concluída,195351.46,18915.61,0,100.0
CT-2022-2593,Nossa Senhora do Socorro,Cultura e Esporte,Em Andamento,4935113.99,0.0,0,18.3
CT-2022-2594,São Cristóvão,Cultura e Esporte,Concluída,2795049.65,0.0,0,100.0
CT-2022-2595,Nossa Senhora do Socorro,Saúde,Paralisada,246924.19,330262.76,1106,7.7
CT-2022-2596,Barra dos Coqueiros,Cultura e Esporte,Paralisada,915908.53,91687.78,247,33.0
CT-2022-2597,Estância,Segurança,Em Andamento,1318243.1,0.0,0,76.6
CT-2022-2598,Aracaju,Educação,Concluída,8508430.78,130657.46,0,100.0
CT-2022-2599,Aracaju,Cultura e Esporte,Atrasada,1816694.02,415612.3,344,25.4
CT-2022-2600,Itabaiana,Infraestrutura,Em Andamento,3672970.06,0.0,0,7.7
CT-2022-2601,Tobias Barreto,Saúde,Em Andamento,4649183.1,0.0,0,75.9
CT-2022-2602,Aracaju,Saúde,Concluída,2373526.98,0.0,0,100.0
CT-2022-2603,Aracaju,Cultura e Esporte,Concluída,469236.94,0.0,0,100.0
CT-2022-2604,Aracaju,Segurança,Concluída,8322281.52,419087.57,0,100.0
CT-2022-2605,Aracaju,Saúde,Paralisada,1942947.75,2687597.49,1248,7.4
CT-2022-2606,Nossa Senhora do Socorro,Saúde,Concluída,710427.22,0.0,0,100.0
CT-2022-2607,Aracaju,Segurança,Concluída,4536635.13,0.0,0,100.0
CT-2022-2608,Aracaju,Saúde,Paralisada,6559419.31,8357316.84,1605,63.6
CT-2022-2609,Itabaiana,Segurança,Concluída,4105293.78,487482.16,0,100.0
